Ucas Cycle,FINAL COURSE - Course Group,UK/International Domicile,Offer?,Interview Subject 1,Interview Subject 2,College 1 Subject 1 Interview 1 Score,College 1 Subject 2 Interview 1 Score,College 1 Subject 1 Interview 2 Score,College 1 Subject 2 Interview 2 Score,College 2 Subject 1 Interview 1 Score,College 2 Subject 1 Interview 2 Score,College 2 Subject 2 Interview 1 Score,College 3 Subject 1 Interview 1 Score,College 3 Subject 1 Interview 2 Score,
2023,Mathematics,International,N,Mathematics,,6,,,,5,,,,,
2023,Mathematics,International,N,Mathematics,,7-,,7-,,6,,,,,
2023,Mathematics,International,Y,Mathematics,,6+,,7+,,7+,,,,,
2023,Mathematics,International,Y,Mathematics,,7+,,6,,7,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,7,,6,,,,,
2023,Mathematics,International,N,Mathematics,,7+,,6+,,6,,,,,
2023,Mathematics,International,Y,Mathematics,,7,,7+,,7-,7-,,,,
2023,Mathematics,International,N,Mathematics,,6,,6,,5,,,,,
2023,Mathematics,International,Y,Mathematics,,9,,9,,8,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,,,5,,,,,
2023,Mathematics,International,N,Mathematics,,7-,,7-,,7,,,,,
2023,Mathematics,International,Y,Mathematics,,7-,,8,,7+,,,,,
2023,Mathematics,International,N,Mathematics,,5,,6+,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,5,,7-,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,6,,7+,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,7,,8,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,7,,7-,,7+,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,5,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,7+,,,,6,,,,,
2023,Mathematics,International,N,Mathematics,,7,,7-,,6,,,,,
2023,Mathematics,International,N,Mathematics,,6,,5,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,,,7+,,,,,
2023,Mathematics,International,N,Mathematics,,6,,6+,,7+,,,,,
2023,Mathematics,International,N,Mathematics,,5,,6+,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,7-,,,,8,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,,,4,,,,,
2023,Mathematics,International,N,Mathematics,,4,,6,,6,,,,,
2023,Mathematics,International,N,Mathematics,,7-,,,,6+,,,,,
2023,Mathematics,International,Y,Mathematics,,7+,,7+,,8,,,,,
2023,Mathematics,International,N,Mathematics,,6,,7,,6,,,,,
2023,Mathematics,International,N,Mathematics,,7-,,7-,,5,,,,,
2023,Mathematics,International,N,Mathematics,,6,,5,,5,,,,,
2023,Mathematics,International,N,Mathematics,,7+,,6+,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,7-,,7-,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,8,,7+,,7,,,,,
2023,Mathematics,International,Y,Mathematics,,8,,7+,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,7-,,6,,7,,,,,
2023,Mathematics,International,Y,Mathematics,,7,,8,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,7-,,6+,,6+,,,,,
2023,Mathematics,International,Y,Mathematics,Mathematics,7-,7-,8,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,7-,,7+,,8,,,,,
2023,Mathematics,International,Y,Mathematics,,7+,,7-,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,5,,6+,,6,,,,,
2023,Mathematics,International,N,Mathematics,,7,,6+,,6,,,,,
2023,Mathematics,International,N,Mathematics,,7,,7-,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,7-,,7+,,7+,7+,,,,
2023,Mathematics,International,Y,Mathematics,,7+,,9,,7+,,,,,
2023,Mathematics,International,Y,Mathematics,,7+,,,,7-,7,,8,,
2023,Mathematics,International,N,Mathematics,,7-,,7-,,6,,,,,
2023,Mathematics,International,N,Mathematics,,6,,,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,5,,5,,5,,,,,
2023,Mathematics,International,N,Mathematics,,7-,,7+,,7-,,,,,
2023,Mathematics,International,Y,Mathematics,,7+,,8,,9,,,,,
2023,Mathematics,International,N,Mathematics,,7-,,7+,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,7,,5,,,,,
2023,Mathematics,International,N,Mathematics,,8,,7-,,8,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,,,6,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,5,,6,,,,,
2023,Mathematics,International,N,Mathematics,Mathematics,5,5,7+,,5,,,,,
2023,Mathematics,International,N,Mathematics,,6,,7-,,5,,,,,
2023,Mathematics,International,N,Mathematics,,5,,6,,6,,,,,
2023,Mathematics,International,N,Mathematics,,7+,,7,,7+,,,,,
2023,Mathematics,International,Y,Mathematics,,7,,8,,8,,,,,
2023,Mathematics,International,N,Mathematics,,6,,,,6,,,,,
2023,Mathematics,International,Y,Mathematics,,7,,8,,8,,,,,
2023,Mathematics,International,N,Mathematics,,5,,6,,6,,,,,
2023,Mathematics,International,Y,Mathematics,,7+,,8,,8,,,,,
2023,Mathematics,International,N,Mathematics,,8,,6,,7-,,,,,
2023,Mathematics,International,Y,Mathematics,,7-,,8,,7+,,,,,
2023,Mathematics,International,N,Mathematics,,5,,5,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,7-,,,,7,,,,,
2023,Mathematics,International,N,Mathematics,,7,,6+,,7-,,,,,
2023,Mathematics,International,Y,Mathematics,,6,,7,,7,,,,,
2023,Mathematics,International,N,Mathematics,,7-,,6,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,6,,7,,7-,7-,,,,
2023,Mathematics,International,N,Mathematics,,6,,7+,,5,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,,,6+,,,,,
2023,Mathematics,International,Y,Mathematics,,7-,,6,,7,,,,,
2023,Mathematics,International,N,Mathematics,,5,,,,4,,,,,
2023,Mathematics,International,N,Mathematics,,7,,7,,5,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,,,6+,,,,,
2023,Mathematics,International,N,Mathematics,Mathematics,8,7-,7,,5,,,,,
2023,Mathematics,International,N,Mathematics,,7-,,7,,7+,,,,,
2023,Mathematics,International,N,Mathematics,,7,,7-,,7+,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,6+,,6,,,,,
2023,Mathematics,International,N,Mathematics,Mathematics,7+,7,7-,,7+,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,6,,7-,,6,,,,,
2023,Mathematics,International,Y,Mathematics,,8,,7+,,8,,,,,
2023,Mathematics,International,Y,Mathematics,,6+,,7-,,7+,,,,,
2023,Mathematics,International,N,Mathematics,,5,,6+,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,7-,,,,6,,,,,
2023,Mathematics,International,Y,Mathematics,,7-,,8,,7+,,,,,
2023,Mathematics,International,N,Mathematics,,7,,6,,7+,,,,,
2023,Mathematics,International,N,Mathematics,,7+,,7-,,6+,,,,,
2023,Mathematics,International,Y,Mathematics,,7,,7+,,7+,,,,,
2023,Mathematics,International,N,Mathematics,Mathematics,7-,7-,7-,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,8,,6,,,,,
2023,Mathematics,International,N,Mathematics,Mathematics,6+,6+,7-,,5,,,,,
2023,Mathematics,International,N,Mathematics,,7+,,6,,6,,,,,
2023,Mathematics,International,N,Mathematics,,7+,,8,,5,,,,,
2023,Mathematics,International,N,Mathematics,,7+,,7-,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,7-,,6+,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,6,,,,6,,,,,
2023,Mathematics,International,N,Mathematics,,7+,,7,,7,,,,,
2023,Mathematics,International,N,Mathematics,,6,,7,,6,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,6+,,7+,,,,,
2023,Mathematics,International,Y,Mathematics,,7,,7-,,9,,,,,
2023,Mathematics,International,N,Mathematics,,6,,7-,,5,,,,,
2023,Mathematics,International,Y,Mathematics,,7+,,7+,,7,,,,,
2023,Mathematics,International,Y,Mathematics,,8,,8,,7+,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,5,,5,,,,,
2023,Mathematics,International,Y,Mathematics,,8,,8,,9,,,,,
2023,Mathematics,International,Y,Mathematics,,7,,7,,7+,,,,,
2023,Mathematics,International,Y,Mathematics,,8,,7,,8,,,,,
2023,Mathematics,International,N,Mathematics,,6,,6+,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,7-,,7-,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,5,,,,6,,,,,
2023,Mathematics,International,Y,Mathematics,,7+,,6,,7,6+,,,,
2023,Mathematics,International,N,Mathematics,,7-,,7-,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,7+,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,7-,,,,6+,,,,,
2023,Mathematics,International,N,Mathematics,Mathematics,6+,7+,7+,,7,,,,,
2023,Mathematics,International,N,Mathematics,,7,,6+,,7+,,,,,
2023,Mathematics,International,N,Mathematics,,6,,6,,7,,,,,
2023,Mathematics,International,N,Mathematics,,6,,5,,5,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,7-,,7,,,,,
2023,Mathematics,International,N,Mathematics,,7,,7,,7+,,,,,
2023,Mathematics,International,N,Mathematics,,5,,6,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,7+,,,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,,,7,,,,,
2023,Mathematics,International,N,Mathematics,,7,,7+,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,5,,6,,6,,,,,
2023,Mathematics,International,N,Mathematics,,5,,6,,6,,,,,
2023,Mathematics,International,N,Mathematics,Mathematics,6,7+,7+,,7+,,,,,
2023,Mathematics,International,N,Mathematics,,7,,6,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,6,,7,,6,,,,,
2023,Mathematics,International,Y,Mathematics,,8,,8,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,6,,7,,,,,
2023,Mathematics,International,Y,Mathematics,,8,,,,8,,,,,
2023,Mathematics,International,Y,Mathematics,,8,,8,,8,,,,,
2023,Mathematics,International,N,Mathematics,,6,,6,,6+,,,,,
2023,Mathematics,International,N,Mathematics,Mathematics,6,6+,8,,7,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,6+,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,5,,5,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,7,,7,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,6,,6,,7+,,,,,
2023,Mathematics,International,N,Mathematics,,6,,5,,7,,,,,
2023,Mathematics,International,Y,Mathematics,,7,,7+,,7+,,,,,
2023,Mathematics,International,Y,Mathematics,,7+,,7+,,8,,,,,
2023,Mathematics,International,Y,Mathematics,,7+,,8,,7+,,,,,
2023,Mathematics,International,N,Mathematics,,7,,7+,,6+,,,,,
2023,Mathematics,International,Y,Mathematics,Mathematics,8,8,7-,,8,,,,,
2023,Mathematics,International,Y,Mathematics,,6,,7+,,8,,,,,
2023,Mathematics,International,N,Mathematics,,5,,,,4,,,,,
2023,Mathematics,International,N,Mathematics,,6,,7,,7+,,,,,
2023,Mathematics,International,N,Mathematics,,7+,,7,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,5,,5,,7,,,,,
2023,Mathematics,International,N,Mathematics,,5,,6+,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,6,,5,,5,5,,,,
2023,Mathematics,International,N,Mathematics,,5,,7+,,5,,,,,
2023,Mathematics,International,Y,Mathematics,,8,,7+,,7,,,,,
2023,Mathematics,International,N,Mathematics,,6,,6,,5,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,6,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,6+,,,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,7,,6,,5,,,,,
2023,Mathematics,International,N,Mathematics,,7-,,,,6+,,,,,
2023,Mathematics,International,N,Mathematics,,4,,5,,5,,,,,
2023,Mathematics,International,N,Mathematics,,7+,,7+,,6,,,,,
2023,Mathematics,International,Y,Mathematics,,7+,,8,,8,,,,,
2023,Mathematics,International,N,Mathematics,,7,,7-,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,6,,7+,,6+,,,,,
2023,Mathematics,International,Y,Mathematics,,7,,7+,,3,,,,,
2023,Mathematics,International,N,Mathematics,,7+,,5,,7-,,,,,
2023,Mathematics,International,N,Mathematics,,5,,,,7-,,,,,
2023,Mathematics,International,Y,Mathematics,,7+,,8,,8,,,,,
2023,Mathematics,International,N,Mathematics,,7,,,,7+,,,,,
2023,Mathematics,International,N,Mathematics,,7+,,8,,7+,,,,,
2023,Mathematics,International,N,Mathematics,,6,,6,,7,,,,,
2023,Mathematics,UK,N,Mathematics,,6+,,,,6,,,,,
2023,Mathematics,UK,Y,Mathematics,,9,,8,,8,,,,,
2023,Mathematics,UK,Y,Mathematics,,7+,,7+,,7,,,,,
2023,Mathematics,UK,N,Mathematics,Mathematics,7,7-,6+,,7-,,,6+,6,
2023,Mathematics,UK,Y,Mathematics,Mathematics,8,7,8,,6+,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,6+,,6+,,,,,
2023,Mathematics,UK,Y,Mathematics,,7+,,,,8,,,,,
2023,Mathematics,UK,Y,Mathematics,,8,,6+,,7,,,,,
2023,Mathematics,UK,N,Mathematics,,7-,,6,,7-,,,,,
2023,Mathematics,UK,N,Mathematics,,7,,7,,6+,,,,,
2023,Mathematics,UK,Y,Mathematics,,7-,,7+,,8,,,,,
2023,Mathematics,UK,Y,Mathematics,Mathematics,7,7-,7-,,7,,,,,
2023,Mathematics,UK,Y,Mathematics,,8,,7,,7-,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,6+,,6,,,6+,,
2023,Mathematics,UK,Y,Mathematics,Mathematics,7+,7-,7-,,8,7-,,,,
2023,Mathematics,UK,Y,Mathematics,,7,,8,,7+,,,,,
2023,Mathematics,UK,Y,Mathematics,,9,,7+,,7+,,,,,
2023,Mathematics,UK,Y,Mathematics,Mathematics,7,,7+,,8,8,7-,,,
2023,Mathematics,UK,N,Mathematics,,6+,,6,,6,,,,,
2023,Mathematics,UK,Y,Mathematics,,7+,,8,,6+,,,,,
2023,Mathematics,UK,N,Mathematics,,6+,,,,6,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,,,7+,,,6+,,
2023,Mathematics,UK,Y,Mathematics,,6,,8,,8,6+,,,,
2023,Mathematics,UK,Y,Mathematics,,7-,,,,7-,,,7+,,
2023,Mathematics,UK,Y,Mathematics,,7-,,7+,,7,,,,,
2023,Mathematics,UK,N,Mathematics,,7+,,5,,7-,,,,,
2023,Mathematics,UK,Y,Mathematics,,7+,,7,,7-,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,7,,7-,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,5,,6,6,,,,
2023,Mathematics,UK,N,Mathematics,Mathematics,6+,,,,6+,6+,7,7+,,
2023,Mathematics,UK,Y,Mathematics,Mathematics,6+,7,7+,,6+,,,,,
2023,Mathematics,UK,Y,Mathematics,Mathematics,7+,7-,7,,8,,,7+,,
2023,Mathematics,UK,N,Mathematics,,7-,,7,,5,,,,,
2023,Mathematics,UK,N,Mathematics,,6+,,5,,6,,,,,
2023,Mathematics,UK,N,Mathematics,,5,,6,,7-,,,,,
2023,Mathematics,UK,N,Mathematics,,6+,,6+,,6+,,,,,
2023,Mathematics,UK,N,Mathematics,,7-,,6,,6+,,,,,
2023,Mathematics,UK,N,Mathematics,,6+,,7-,,5,,,,,
2023,Mathematics,UK,N,Mathematics,Mathematics,7-,6,6,,7,,,,,
2023,Mathematics,UK,N,Mathematics,,7+,,4,,7,,,,,
2023,Mathematics,UK,N,Mathematics,,7-,,6,,5,,,,,
2023,Mathematics,UK,N,Mathematics,,5,,6,,6,,,,,
2023,Mathematics,UK,N,Mathematics,Mathematics,5,6,6,,6+,,,,,
2023,Mathematics,UK,Y,Mathematics,,7+,,7-,,7-,,,,,
2023,Mathematics,UK,N,Mathematics,,7,,,,5,,,,,
2023,Mathematics,UK,N,Mathematics,Mathematics,5,6,6+,,6,,,7-,,
2023,Mathematics,UK,N,Mathematics,,6,,7,,6,,,,,
2023,Mathematics,UK,Y,Mathematics,,7+,,8,,7,,,,,
2023,Mathematics,UK,Y,Mathematics,,6,,7-,,8,6+,,,,
2023,Mathematics,UK,Y,Mathematics,,7+,,8,,8,8,,8,,
2023,Mathematics,UK,N,Mathematics,Mathematics,6,5,7,,6,,,,,
2023,Mathematics,UK,N,Mathematics,Mathematics,6,7,6,,8,,,,,
2023,Mathematics,UK,Y,Mathematics,,6,,6+,,7,,,7-,,
2023,Mathematics,UK,N,Mathematics,,7+,,7-,,6,,,6,,
2023,Mathematics,UK,Y,Mathematics,,7+,,7+,,8,,,,,
2023,Mathematics,UK,Y,Mathematics,,7,,7+,,7-,,,,,
2023,Mathematics,UK,N,Mathematics,,7+,,7+,,6+,,,,,
2023,Mathematics,UK,N,Mathematics,,5,,6+,,4,,,,,
2023,Mathematics,UK,N,Mathematics,Mathematics,5,7,7,,6+,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,6+,,7-,,,,,
2023,Mathematics,UK,Y,Mathematics,Mathematics,7-,6,7-,,8,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,6+,,7+,,,,,
2023,Mathematics,UK,Y,Mathematics,,8,,6+,,6+,,,,,
2023,Mathematics,UK,Y,Mathematics,Mathematics,7,6+,8,,7+,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,6,,6+,,,,,
2023,Mathematics,UK,N,Mathematics,,5,,5,,4,,,,,
2023,Mathematics,UK,N,Mathematics,Mathematics,6+,6,5,,6,,,,,
2023,Mathematics,UK,N,Mathematics,,6+,,6+,,7,,,,,
2023,Mathematics,UK,Y,Mathematics,,6+,,8,,5,7+,,,,
2023,Mathematics,UK,N,Mathematics,,6,,5,,6+,,,,,
2023,Mathematics,UK,Y,Mathematics,,8,,8,,8,,,,,
2023,Mathematics,UK,Y,Mathematics,,7-,,7+,,6+,,,,,
2023,Mathematics,UK,Y,Mathematics,,7+,,,,7,,,7+,,
2023,Mathematics,UK,N,Mathematics,,6,,6,,7-,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,5,,2,,,,,
2023,Mathematics,UK,Y,Mathematics,,8,,7+,,7-,,,,,
2023,Mathematics,UK,Y,Mathematics,,7,,7-,,6+,7-,,,,
2023,Mathematics,UK,N,Mathematics,,7-,,,,7+,,,,,
2023,Mathematics,UK,N,Mathematics,,6+,,6,,6,,,,,
2023,Mathematics,UK,N,Mathematics,,7+,,6,,6,,,,,
2023,Mathematics,UK,Y,Mathematics,,7,,8,,6,,,,,
2023,Mathematics,UK,Y,Mathematics,,6,,7,,7+,,,,,
2023,Mathematics,UK,Y,Mathematics,,7-,,,,7,,,,,
2023,Mathematics,UK,Y,Mathematics,,9,,7+,,8,,,,,
2023,Mathematics,UK,N,Mathematics,,6+,,5,,7,,,,,
2023,Mathematics,UK,N,Mathematics,,7+,,7,,7,,,,,
2023,Mathematics,UK,N,Mathematics,,5,,4,,6,,,4,,
2023,Mathematics,UK,N,Mathematics,,6,,5,,6+,,,,,
2023,Mathematics,UK,N,Mathematics,,7+,,6,,6,,,,,
2023,Mathematics,UK,N,Mathematics,,5,,6,,6+,,,,,
2023,Mathematics,UK,N,Mathematics,,7,,6,,6+,,,,,
2023,Mathematics,UK,Y,Mathematics,Mathematics,6,7+,7,,7,,,,,
2023,Mathematics,UK,N,Mathematics,Mathematics,5,5,7,,6,,,,,
2023,Mathematics,UK,Y,Mathematics,Mathematics,7+,7,7-,,6,,,,,
2023,Mathematics,UK,Y,Mathematics,,7+,,,,7+,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,7+,,5,,,,,
2023,Mathematics,UK,Y,Mathematics,,8,,8,,8,,,,,
2023,Mathematics,UK,Y,Mathematics,,7-,,7,,7-,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,7,,6,,,6+,,
2023,Mathematics,UK,Y,Mathematics,,7,,7,,7+,,,7,,
2023,Mathematics,UK,N,Mathematics,,7-,,7+,,6+,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,6+,,6,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,7-,,6,,,,,
2023,Mathematics,UK,N,Mathematics,,7-,,8,,7-,,,,,
2023,Mathematics,UK,N,Mathematics,,7,,6+,,6,,,,,
2023,Mathematics,UK,Y,Mathematics,,7-,,,,9,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,6+,,7,7-,,,,
2023,Mathematics,UK,N,Mathematics,,6,,6+,,7+,,,,,
2023,Mathematics,UK,Y,Mathematics,Mathematics,7-,7-,7,,7+,,,,,
2023,Mathematics,UK,N,Mathematics,Mathematics,6+,7,6,,7-,,,,,
2023,Mathematics,UK,Y,Mathematics,,7+,,7+,,9,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,6+,,7+,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,,,6,,,,,
2023,Mathematics,UK,Y,Mathematics,,7-,,8,,7,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,5,,7,,,,,
2023,Mathematics,UK,N,Mathematics,,9,,6,,7-,,,7-,,
2023,Mathematics,UK,Y,Mathematics,,6+,,6+,,7+,,,,,
2023,Mathematics,UK,Y,Mathematics,,7,,7-,,7-,,,7,,
2023,Mathematics,UK,N,Mathematics,,7-,,7+,,4,,,,,
2023,Mathematics,UK,Y,Mathematics,,7+,,8,,7+,,,,,
2023,Mathematics,UK,N,Mathematics,,4,,4,,5,,,,,
2023,Mathematics,UK,Y,Mathematics,Mathematics,7+,7-,7-,,7,,,,,
2023,Mathematics,UK,Y,Mathematics,,7,,7+,,7-,,,,,
2023,Mathematics,UK,Y,Mathematics,,8,,7+,,7+,,,,,
2023,Mathematics,UK,Y,Mathematics,,7+,,6+,,8,,,,,
2023,Mathematics,UK,N,Mathematics,,6+,,6,,6+,,,,,
2023,Mathematics,UK,Y,Mathematics,Mathematics,7,7,5,,7+,,,,,
2023,Mathematics,UK,N,Mathematics,,7,,7-,,6+,,,,,
2023,Mathematics,UK,N,Mathematics,,6+,,6+,,6+,,,,,
2023,Mathematics,UK,N,Mathematics,,7-,,6+,,5,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,7-,,8,,,,,
2023,Mathematics,UK,N,Mathematics,,6+,,,,6+,,,,,
2023,Mathematics,UK,Y,Mathematics,,7-,,7,,7,,,7+,,
2023,Mathematics,UK,N,Mathematics,,7,,7,,6,,,,,
2023,Mathematics,UK,Y,Mathematics,,7,,7,,7+,7-,,,,
2023,Mathematics,UK,N,Mathematics,,6,,6+,,8,7,,,,
2023,Mathematics,UK,N,Mathematics,,5,,6,,6+,,,,,
2023,Mathematics,UK,Y,Mathematics,,7,,,,7,,,7-,,
2023,Mathematics,UK,N,Mathematics,,7,,,,6+,,,,,
2023,Mathematics,UK,N,Mathematics,,4,,,,5,,,,,
2023,Mathematics,UK,N,Mathematics,Mathematics,7-,7-,7,,6+,,,,,
2023,Mathematics,UK,N,Mathematics,Mathematics,5,7+,7-,,6,,,,,
2023,Mathematics,UK,N,Mathematics,,7-,,,,5,,,6,,
2023,Mathematics,UK,N,Mathematics,,7+,,6,,7,,,,,
2023,Mathematics,UK,N,Mathematics,Mathematics,6+,5,7,,7,,,,,
2023,Mathematics,UK,N,,,,,,,,,,,,
2023,Mathematics,UK,Y,Mathematics,,8,,8,,7-,,,,,
2023,Mathematics,UK,Y,Mathematics,,6+,,,,6+,,,7+,,
2023,Mathematics,UK,Y,Mathematics,,7,,7-,,7-,,,,,
2023,Mathematics,UK,N,Mathematics,,5,,4,,6+,,,,,
2023,Mathematics,UK,Y,,,,,,,,,,,,
2023,Mathematics,UK,Y,Mathematics,,8,,9,,8,,,,,
2023,Mathematics,UK,N,Mathematics,,7-,,6+,,4,,,,,
2023,Mathematics,UK,Y,Mathematics,,7-,,,,7+,,,7-,,
2023,Mathematics,UK,Y,Mathematics,,7+,,7,,6+,,,,,
2023,Mathematics,UK,N,Mathematics,Mathematics,7,6+,7,,7+,6,,,,
2023,Mathematics,UK,Y,Mathematics,,7+,,5,,8,,,7,,
2023,Mathematics,UK,N,Mathematics,,7+,,,,6+,,,,,
2023,Mathematics,UK,N,Mathematics,,5,,6,,5,,,,,
2023,Mathematics,UK,N,Mathematics,,6+,,7,,6,,,,,
2023,Mathematics,UK,Y,Mathematics,,8,,9,,8,,,,,
2023,Mathematics,UK,N,Mathematics,,4,,6,,6+,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,6,,7,,,,,
2023,Mathematics,UK,N,Mathematics,,7,,7,,5,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,6+,,6,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,7-,,7,,,,,
2023,Mathematics,UK,N,Mathematics,Mathematics,7+,7,7,,6+,,,,,
2023,Mathematics,UK,Y,Mathematics,,8,,7+,,9,,,,,
2023,Mathematics,UK,Y,Mathematics,,7+,,7,,8,,,,,
2023,Mathematics,UK,Y,Mathematics,,7+,,7+,,7,,,,,
2023,Mathematics,UK,Y,Mathematics,,7+,,8,,6+,,,7,,
2023,Mathematics,UK,N,Mathematics,,5,,6+,,5,,,,,
2023,Mathematics,UK,N,Mathematics,,5,,4,,5,,,,,
2023,Mathematics,UK,Y,Mathematics,,8,,,,7,,,,,
2023,Mathematics,UK,Y,Mathematics,,9,,8,,8,,,,,
2023,Mathematics,UK,Y,Mathematics,,7-,,8,,8,,,,,
2023,Mathematics,UK,Y,Mathematics,,7,,6+,,7-,,,,,
2023,Mathematics,UK,N,Mathematics,,6+,,7-,,6,,,,,
2023,Mathematics,UK,Y,Mathematics,,7,,7-,,7+,,,,,
2023,Mathematics,UK,Y,Mathematics,Mathematics,7+,7,6,,6,,,,,
2023,Mathematics,UK,Y,Mathematics,,7+,,7,,8,7,,,,
2023,Mathematics,UK,N,Mathematics,,6+,,6+,,7+,,,,,
2023,Mathematics,UK,N,Mathematics,,6+,,7,,7-,,,,,
2023,Mathematics,UK,Y,Mathematics,,7+,,7-,,7+,,,,,
2023,Mathematics,UK,Y,Mathematics,,7-,,7,,7,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,7,,6+,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,4,,6+,,,,,
2023,Mathematics,UK,N,Mathematics,,6+,,6,,6,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,5,,7-,,,,,
2023,Mathematics,UK,N,Mathematics,,7,,6+,,7-,,,,,
2023,Mathematics,UK,N,Mathematics,,5,,7,,6,,,,,
2023,Mathematics,UK,N,Mathematics,,5,,6,,7,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,,,4,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,7-,,7-,,,,,
2023,Mathematics,UK,N,Mathematics,,7,,6,,7-,,,7+,,
2023,Mathematics,UK,Y,Mathematics,,7-,,,,8,,,,,
2023,Mathematics,UK,Y,Mathematics,Mathematics,7,8,7+,,7,,,,,
2023,Mathematics,UK,Y,Mathematics,,9,,7-,,7+,,,,,
2023,Mathematics,UK,Y,Mathematics,,7+,,7-,,7+,,,,,
2023,Mathematics,UK,N,Mathematics,,5,,6+,,7+,,,,,
2023,Mathematics,UK,N,Mathematics,,7-,,7,,7,,,,,
2023,Mathematics,UK,Y,Mathematics,,7,,,,8,,,,,
2023,Mathematics,UK,Y,Mathematics,,7+,,,,7+,,,,,
2023,Mathematics,UK,N,Mathematics,,6,,,,7-,,,,,
